o_body,verdict,o_url
WalMart has authorized U.S. law enforcement to enter its stores and arrest any illegal immigrants found within.,false,476
"Orson Welles' 30 October 1938 radio adaptation of 'The War of the Worlds' caused mass hysteria, convincing thousands of panicked listeners across North America that Earth was being attacked by Mars.",false,3924
Photographs show a mansion belonging to Zimbabwean president Robert Mugabe.,false,3669
Sinclair Lewis said 'When fascism comes to America it will be wrapped in the flag and carrying a cross.,false,147
A photograph shows a 736-pound catfish caught in the Mississippi River.,false,1752
Did President Trump bully a boy by signing his hat and tossing it away at the Easter Egg Roll?,false,3079
"An image shows marijuana plants growing in potholes in Portland, Oregon.",false,3198
The U.S. Supreme Court has ruled that motorists need not have licenses to drive vehicles on public roads.,false,2244
Photograph shows a Mexican national flag flown above an upside-down U.S. flag during a high school student protest over immigration reform.,true,3525
Apollo 11 astronaut Neil Armstrong flubbed his historic 'one small step' remark as he became the first man to set foot on the surface of the moon.,true,2882
Country music singer Merle Haggard left his entire estate to an LGBT group.,false,845
Las Vegas casino owners and the Nevada Gaming Commission are lobbying to legalize dog fighting.,false,626
"The city of Yreka, California, was named for a backwards bakery sign.",false,8
A 7th-grader named Dean Thomson was badly injured in a sledding accident.,true,3417
A franchise owner has been granted permission to open a whites-only Arby's restaurant in Florida.,false,4043
The city of New York is installing public masturbation booths.,false,738
Pink Cross Publishing is about to publish a gay revision of the Bible.,false,1183
The bitter almond tree was banned in America in 1995 because it treats and prevents cancer.,false,1138
The yolks of flamingo eggs are a bright pink color.,false,679
An 'Instructions for Life' chain mail mantra was written by the Dalai Lama.,false,62
"The Obama administration has proposed a 2,300-page 'New Constitution.",false,2253
Canadian Prime Minister Justin Trudeau said his country had received more than 10 million immigration applications from Americans immediately after the 2016 presidential election.,false,3246
A moratorium on Internet taxation expires in 2007.,true,2423
"Morris 'Moe' Berg, a multilingual Princeton University graduate who played major league baseball throughout the 1920s and '30s, lived a life of danger and intrigue as a U.S. military intelligence officer in Europe during World War II.",true,1084
A clause in the document annexing Texas to the United States allowed for Texas to be divided into five different states.,true,2159
"In 2016, Senate Majority Leader Mitch McConnell said: 'One of my proudest moments was when I told Obama, 'You will not fill this Supreme Court vacancy,'' and in 2017, he said, 'Apparently there's yet a new standard now, which is not to confirm a Supreme Court nominee at all. I think that's something the American people simply will not tolerate.",true,2435
A species of cephalopod known as the Pacific Northwest Tree Octopus can live on both land and water.,false,139
'The Simpsons' predicted President Donald Trump's death and showed him lying in a coffin.,false,2723
Hillary Clinton called Muslims 'sand n*ggers' in an email leaked by Wikileaks.,false,2762
The lion used for the original MGM logo killed its trainer and his assistants.,false,3069
Kanye West has been dropped as a Pepsi spokesman because of his criticism of the handling of Hurricane Katrina disaster efforts and news coverage.,false,3318
Ben Carson spoke of a 'nut of the mind' where hated memories are stored.,false,891
President Trump has signed visa-free travel policies for residents of a number of different countries.,false,2807
Harvard University is segregating graduation ceremonies based on race in 2017.,false,2897
Donald Trump was born 'Dawood Ibrahim Khan' in Pakistan.,false,836
The ACLU sought to have a cross removed from the Mojave National Preserve in California.,true,2019
President Obama is giving Mexico $75 million to build a wall on their southern border.,false,3394
Musician Miles Davis made a crude remark upon meeting First Lady Nancy Reagan.,false,2806
"Sarah Palin said that 'Thanksgiving is for real Americans, not Indians.",false,2252
A photograph shows an African tribe performing a ritual to reconnect a misbehaving person with his good nature.,false,384
Coca-Cola has announced that it will be donating four days' worth of income to Israel.,false,3790
The United States Postal Service is discontinuing the 'Black Heritage' series of stamps and destroying the remaining stock.,false,630
"The New York Times contradicted their 20 January 2017 report about wire tapping in an article entitled 'Trump, Offering No Evidence, Says Obama Tapped His Phones.",false,1702
Donald Trump's official inauguration poem describes Barack Obama as a tyrant.,false,1942
The artificial sweetener aspartame was originally developed as an ant poison.,false,330
"The town of Paradise, California, was named after the 'Pair o' Dice' saloon.",false,992
PETA placed bricks with hidden messages at baseball parks.,true,2666
"A family's dog trots into the yard carrying the corpse of their neighbor's pet rabbit in its jaws. The dog's owners wash and blow dry the dead rabbit to give it the appearance of life, then sneak into the neighbors' yard and return it to its cage. The neighbors are horrified when they discover that some sick person has dug up their rabbit (it had died the day before) and put it back in the cage.",false,3151
Hillary Clinton is (or was) a member of Monsanto's board of directors.,false,206
Ted Cruz tried to ban dildoes while serving as solicitor general of Texas.,false,1732
A study discovered men's beards are alarmingly riddled with fecal microbes.,false,430
Russian president Vladimir Putin cancelled a campaign appearance with Donald Trump.,false,2212
World Superbike star Nicky Hayden passed away on 19 May 2017.,false,3995
Donald Trump called for a boycott of all Apple products in a tweet sent from his iPhone.,false,2791
A 1955 photograph from Time magazine depicts that era's 'perfect body.,false,65
A man arrested for insider trading attributed his financial success to time travel.,false,1611
"Comedian Andy Kaufman is alive, many years after faking his death.",false,2764
"Khizr Kahn's law firm received a $375,000 wire transfer from the Clinton Foundation after he spoke at the Democratic National Convention.",false,1275
A photograph depicts a sign on a unisex Kroger bathroom addressing recent controversies about gender and restroom use.,true,1539
Time magazine considering designating Osama bin Laden as its 'Man of the Year' for 2001.,true,3494
